participant,model,choice_only,start_index,objective,optimizer_success,valid,message,iterations,gradient_norm,projected_gradient_norm,near_boundary,log_k_R,log_k_L,log_beta,alpha,delta_L,log_b,log_sigma
x71tw2ykd,choice_only,True,6,105.68105436291465,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17,2.8421709603136123e-05,2.8421709603136123e-05,False,-2.828823555990617,0.16929884925407002,0.2714083099781349,,,,
x71tw2ykd,choice_only,True,7,105.68105436257778,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14,1.421085472268197e-06,1.421085472268197e-06,False,-2.8287994091125097,0.169301157608867,0.2714126753463351,,,,
x71tw2ykd,choice_only,True,8,105.68105436258224,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,1.1368683778145576e-05,1.1368683778145576e-05,False,-2.8287983125331526,0.16930154113306417,0.27141274267589954,,,,
x71tw2ykd,choice_only,True,9,105.68105436269484,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14,4.97379915293869e-05,4.97379915293869e-05,False,-2.828795061783511,0.16930507609500675,0.27141539141177434,,,,
x71tw2ykd,choice_only,True,10,105.68105436259134,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14,1.9895196611754758e-05,1.9895196611754758e-05,False,-2.8288034462497804,0.16929925169820093,0.2714112988332348,,,,
x71tw2ykd,choice_only,True,11,105.68105436258608,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,2.273736755629115e-05,2.273736755629115e-05,False,-2.8288006278108075,0.16930031737862178,0.2714112910653931,,,,
x71tw2ykd,choice_only,True,12,105.68105436257723,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12,4.263256416804591e-06,4.263256416804591e-06,False,-2.8288010753077875,0.1693003700352273,0.2714119119690694,,,,
x71tw2ykd,choice_only,True,13,105.68105436368813,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,0.0002316369319797161,0.0002316369319797161,False,-2.8288200138328503,0.1692973032657101,0.27140100044457305,,,,
x71tw2ykd,choice_only,True,14,105.68105436257689,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,20,2.8421709603136124e-06,2.8421709603136124e-06,False,-2.8287998845346,0.16930068983040703,0.2714122258410417,,,,
x71tw2ykd,choice_only,True,15,105.68105436259427,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,2.5579538500827548e-05,2.5579538500827548e-05,False,-2.828800468001428,0.16930191314740647,0.27141366890602936,,,,
x71tw2ykd,choice_only,True,16,105.68105436259376,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12,7.105427400784031e-06,7.105427400784031e-06,False,-2.828795476694699,0.1693014928682525,0.27141310353788667,,,,
x71tw2ykd,choice_only,True,17,105.68105436257737,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16,2.842170944536394e-06,2.842170944536394e-06,False,-2.8288018480143813,0.16930038516893084,0.27141189177440445,,,,
x71tw2ykd,choice_only,True,18,105.68105436258878,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,1.1368683778145576e-05,1.1368683778145576e-05,False,-2.828796788277059,0.16930163989399208,0.27141345084727786,,,,
x71tw2ykd,choice_only,True,19,105.68105436258627,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,1.2789769250413774e-05,1.2789769250413774e-05,False,-2.8288037504455175,0.16930094462635256,0.2714124334717492,,,,
xh8tt6q04,choice_only,True,0,92.72619148975018,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,9,1.4210854801568062e-06,1.4210854801568062e-06,False,-0.9579208168422417,-1.7638118980595565,0.9034349222729918,,,,
xh8tt6q04,choice_only,True,1,92.72619148975069,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,1.4210854801568062e-06,1.4210854801568062e-06,False,-0.9579207331156689,-1.763811733674667,0.9034349924082102,,,,
xh8tt6q04,choice_only,True,2,92.7261914899521,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,6.96331877545998e-05,6.96331877545998e-05,False,-0.9579154055766778,-1.7638135343291896,0.9034347279101644,,,,
xh8tt6q04,choice_only,True,3,92.72619148975002,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,1.421085464379588e-06,1.421085464379588e-06,False,-0.9579208898032899,-1.7638120627461271,0.9034348774864314,,,,
xh8tt6q04,choice_only,True,4,92.72619148975011,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14,1.4210854801568062e-06,1.4210854801568062e-06,False,-0.9579207655147914,-1.763812165232014,0.9034348592658541,,,,
xh8tt6q04,choice_only,True,5,92.72619148975092,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,9,4.263256440470418e-06,4.263256440470418e-06,False,-0.957920859757509,-1.763811647665709,0.9034349766125651,,,,
xh8tt6q04,choice_only,True,6,92.72619148975002,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,10,1.4210854801568062e-06,1.4210854801568062e-06,False,-0.9579208185149792,-1.7638120061062716,0.9034349273495681,,,,
xh8tt6q04,choice_only,True,7,92.72619148975853,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,10,1.7053025572555057e-05,1.7053025572555057e-05,False,-0.9579201287007939,-1.763812430407116,0.903435471253633,,,,
xh8tt6q04,choice_only,True,8,102.20307845957642,True,False,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,7,13.741522847635034,13.741522847635034,False,-1.0456001917694089,-0.5268181603023632,1.0656031433661284,,,,
xh8tt6q04,choice_only,True,9,92.7261914897567,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,8.526512786277529e-06,8.526512786277529e-06,False,-0.9579217764685113,-1.763812529503341,0.9034346068503482,,,,
xh8tt6q04,choice_only,True,10,92.72619148975222,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14,7.105427400784031e-06,7.105427400784031e-06,False,-0.957921085769255,-1.7638114733603747,0.903434883963672,,,,
xh8tt6q04,choice_only,True,11,92.72619148977162,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,10,1.9895196501314232e-05,1.9895196501314232e-05,False,-0.9579223007321747,-1.7638129347330147,0.9034341324169805,,,,
xh8tt6q04,choice_only,True,12,92.72619148975083,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,19,4.263256440470418e-06,4.263256440470418e-06,False,-0.9579205933645663,-1.7638117817932228,0.9034349614579588,,,,
xh8tt6q04,choice_only,True,13,92.72619148975262,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14,8.526512786277529e-06,8.526512786277529e-06,False,-0.9579207481416052,-1.7638125917239311,0.9034351620853022,,,,
xh8tt6q04,choice_only,True,14,92.72619148975214,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17,7.10542732189794e-06,7.10542732189794e-06,False,-0.957921392428116,-1.7638121433793483,0.9034347245811576,,,,
xh8tt6q04,choice_only,True,15,92.72619148975087,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12,5.684341857518352e-06,5.684341857518352e-06,False,-0.9579208767894458,-1.7638117514250016,0.9034347967057165,,,,
xh8tt6q04,choice_only,True,16,92.72619148975181,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12,9.947598250657116e-06,9.947598250657116e-06,False,-0.9579209051971587,-1.763812051864515,0.9034345758477887,,,,
xh8tt6q04,choice_only,True,17,92.72619148975018,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,1.4210854801568062e-06,1.4210854801568062e-06,False,-0.9579209512732848,-1.7638119684490818,0.9034348509371198,,,,
xh8tt6q04,choice_only,True,18,92.72619148975008,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,2.842170928759176e-06,2.842170928759176e-06,False,-0.9579208904479719,-1.7638120593466855,0.9034348460053816,,,,
xh8tt6q04,choice_only,True,19,92.72619148975018,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,2.842170928759176e-06,2.842170928759176e-06,False,-0.957920975360702,-1.7638121920242422,0.9034348317888377,,,,
xq3i744zg,choice_only,True,0,120.30499398477046,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12,2.842170928759176e-06,2.842170928759176e-06,False,4.236419806509433,2.3439319600071973,-0.6058528785181765,,,,
xq3i744zg,choice_only,True,1,120.30499398477266,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,7.10542732189794e-06,7.10542732189794e-06,False,4.236419287450117,2.3439323096656084,-0.6058530086486571,,,,
xq3i744zg,choice_only,True,2,120.30499398480164,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16,3.55271366094897e-05,3.55271366094897e-05,False,4.2364199397466695,2.343932944415631,-0.6058538092842987,,,,
xq3i744zg,choice_only,True,3,129.1530862832381,True,False,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,6,12.280301513923423,12.280301513923423,False,2.7722208579941006,0.8402400098162877,-1.5968136283863463,,,,
xq3i744zg,choice_only,True,4,120.30499398477329,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,4.263256440470418e-06,4.263256440470418e-06,False,4.236421539846464,2.3439322853916624,-0.605852658381172,,,,
xq3i744zg,choice_only,True,5,120.30499398482787,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,2.4158453162665705e-05,2.4158453162665705e-05,False,4.236425972981331,2.3439341219342453,-0.6058516794573737,,,,
xq3i744zg,choice_only,True,6,120.30499398477289,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14,4.263256393138764e-06,4.263256393138764e-06,False,4.236419845311104,2.3439314018443405,-0.6058534965269314,,,,
xq3i744zg,choice_only,True,7,120.30499398477059,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14,2.842170928759176e-06,2.842170928759176e-06,False,4.236419754715556,2.3439319357140405,-0.6058528319282546,,,,
xq3i744zg,choice_only,True,8,120.30499398477102,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12,1.4210854801568062e-06,1.4210854801568062e-06,False,4.236419200761346,2.343931789849019,-0.6058530505896768,,,,
xq3i744zg,choice_only,True,9,120.30499398477055,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17,1.4210854801568062e-06,1.4210854801568062e-06,False,4.236420125360995,2.343931837335777,-0.6058530648443765,,,,
xq3i744zg,choice_only,True,10,120.30499398477289,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16,8.526512880940836e-06,8.526512880940836e-06,False,4.236420752411766,2.343932497934659,-0.6058526881058863,,,,
xq3i744zg,choice_only,True,11,120.30499398477099,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,19,5.684341920627225e-06,5.684341920627225e-06,False,4.236419359676546,2.3439320109156356,-0.605853027413579,,,,
xq3i744zg,choice_only,True,12,120.30499398509252,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,0.00011652900807912622,0.00011652900807912622,False,4.2364256098546225,2.343929789985418,-0.6058587163643562,,,,
xq3i744zg,choice_only,True,13,120.30499398477465,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,7.105427400784031e-06,7.105427400784031e-06,False,4.23642199049095,2.3439322595747623,-0.6058529037838702,,,,
xq3i744zg,choice_only,True,14,120.30499398477248,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12,1.4210854801568062e-06,1.4210854801568062e-06,False,4.236418647296096,2.3439316405273325,-0.6058532181046926,,,,
xq3i744zg,choice_only,True,15,120.30499398477046,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17,2.842170928759176e-06,2.842170928759176e-06,False,4.236419861916309,2.343931899462185,-0.6058528956767918,,,,
xq3i744zg,choice_only,True,16,120.30499398477104,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,2.842170928759176e-06,2.842170928759176e-06,False,4.236420636564976,2.3439321011763865,-0.6058527696499786,,,,
xq3i744zg,choice_only,True,17,120.30499398477143,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,2.8421709603136124e-06,2.8421709603136124e-06,False,4.236421046183228,2.343931951930593,-0.6058528530205125,,,,
xq3i744zg,choice_only,True,18,120.30499398477569,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,4.263256440470418e-06,4.263256440470418e-06,False,4.2364215158417045,2.343931189949593,-0.6058535029607234,,,,
xq3i744zg,choice_only,True,19,120.30499398482007,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16,1.136868384125445e-05,1.136868384125445e-05,False,4.23642746528898,2.3439316020224608,-0.6058525952810716,,,,
yj444yij9,choice_only,True,0,109.81380389273065,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14,2.8421709603136124e-06,2.8421709603136124e-06,False,2.6327926801031,-1.9214382345443133,-0.06855284684865688,,,,
yj444yij9,choice_only,True,1,109.81380389315117,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,0.0001406874617545515,0.0001406874617545515,False,2.632790012058414,-1.9214370269849852,-0.06855772241900543,,,,
yj444yij9,choice_only,True,2,109.81380389273288,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17,4.263256440470418e-06,4.263256440470418e-06,False,2.632792740761771,-1.9214375737702476,-0.06855285060602048,,,,
yj444yij9,choice_only,True,3,109.81380389273046,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12,1.4210854801568062e-06,1.4210854801568062e-06,False,2.6327927434469025,-1.9214390427910435,-0.06855296842417345,,,,
yj444yij9,choice_only,True,4,109.81380389273019,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,1.4210854801568062e-06,1.4210854801568062e-06,False,2.632792736149066,-1.9214387852565737,-0.06855293283080394,,,,
yj444yij9,choice_only,True,5,109.8138038927308,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,2.8421709603136124e-06,2.8421709603136124e-06,False,2.6327928426972975,-1.9214390665429883,-0.06855308666025572,,,,
yj444yij9,choice_only,True,6,109.81380389273224,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17,5.684341889072788e-06,5.684341889072788e-06,False,2.6327928507179856,-1.921439478837136,-0.06855323489488124,,,,
yj444yij9,choice_only,True,7,109.81380389273062,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,5.684341920627225e-06,5.684341920627225e-06,False,2.6327929120264133,-1.921438927332077,-0.06855300454418616,,,,
yj444yij9,choice_only,True,8,109.81380389273052,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,10,1.4210854801568062e-06,1.4210854801568062e-06,False,2.63279273974314,-1.9214390492052176,-0.06855302146867893,,,,
yj444yij9,choice_only,True,9,109.81380389273032,True,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,20,0.0,0.0,False,2.6327927353804683,-1.9214384011699677,-0.06855285190542171,,,,
yj444yij9,choice_only,True,10,109.81380389273022,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,1.4210854801568062e-06,1.4210854801568062e-06,False,2.6327927156582653,-1.921438593967058,-0.0685529211492717,,,,
yj444yij9,choice_only,True,11,109.81380389273932,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,1.136868384125445e-05,1.136868384125445e-05,False,2.6327920962778735,-1.9214402096981549,-0.06855332845072165,,,,
yj444yij9,choice_only,True,12,109.81380389273126,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,10,2.8421709603136124e-06,2.8421709603136124e-06,False,2.6327926344423234,-1.9214393502280191,-0.06855300039333546,,,,
yj444yij9,choice_only,True,13,109.81380389282477,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16,4.83169060571187e-05,4.83169060571187e-05,False,2.632792548538996,-1.9214439219294723,-0.06855215623019234,,,,
yj444yij9,choice_only,True,14,109.81380389273029,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14,2.842170944536394e-06,2.842170944536394e-06,False,2.6327928122524566,-1.9214385247169394,-0.06855280495830064,,,,
yj444yij9,choice_only,True,15,109.81380389275773,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,10,2.27373676825089e-05,2.27373676825089e-05,False,2.632791627377715,-1.9214407033271514,-0.06855263590271367,,,,
yj444yij9,choice_only,True,16,109.81380389273261,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,8.526512880940836e-06,8.526512880940836e-06,False,2.6327931694655047,-1.9214387541925404,-0.06855310576877752,,,,
yj444yij9,choice_only,True,17,109.8138038927311,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,2.842170944536394e-06,2.842170944536394e-06,False,2.6327929212475376,-1.9214382789226492,-0.06855265724078116,,,,
yj444yij9,choice_only,True,18,109.81380389273053,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,20,2.842170944536394e-06,2.842170944536394e-06,False,2.6327926580540897,-1.9214389075696248,-0.06855304867705156,,,,
yj444yij9,choice_only,True,19,109.81380389273023,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,22,1.4210854801568062e-06,1.4210854801568062e-06,False,2.632792811122883,-1.9214387601580876,-0.06855286641870005,,,,
2rrjzhgj9,M1,False,0,402.19708057200825,True,False,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,52,0.001369926395266542,0.001369926395266542,False,2.1099213123520255,-0.7677712804479544,-0.8851448363394392,0.5866961748933951,0.17018567676804422,-3.462283687006999,-0.7345303500531966
2rrjzhgj9,M1,False,1,402.19708056275357,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,46,0.0008014922019100876,0.0008014922019100876,False,2.109990948816363,-0.7677255773519234,-0.8851157875977409,0.5866941379777383,0.17018817762166957,-3.4623313149680444,-0.7345281903847343
2rrjzhgj9,M1,False,2,402.19708075661896,True,False,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,40,0.001716671250499982,0.001716671250499982,False,2.110178191539684,-0.7681278363941823,-0.8852337809448046,0.5866846083017953,0.17020253123074033,-3.462701581801045,-0.7345281665001204
2rrjzhgj9,M1,False,3,402.1970805661089,True,False,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,42,0.0014040324466009786,0.0014040324466009786,False,2.1100248266174164,-0.7677020857846394,-0.8851160100536517,0.5866956744731584,0.17018386081837952,-3.462311456658327,-0.7345321422857383
2rrjzhgj9,M1,False,4,402.19708056693054,True,False,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,51,0.0012789769250413773,0.0012789769250413773,False,2.110046020086668,-0.767683763905145,-0.8850921358436978,0.5866957302159993,0.1701841491282705,-3.4622916775216237,-0.734528829879304
2rrjzhgj9,M1,False,5,402.1970805643582,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,39,0.00040358827412416794,0.00040358827412416794,False,2.1100050028675548,-0.7676861282247854,-0.8851149747070037,0.5866929448712372,0.1701900567904769,-3.4623255172956147,-0.7345306299617753
2rrjzhgj9,M1,False,6,402.19708056531533,True,False,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,58,0.00196678228270135,0.00196678228270135,False,2.1099545294901043,-0.7676955896574564,-0.8851058911065198,0.5866980111546852,0.17018707555862392,-3.462281092244385,-0.7345308986789584
2rrjzhgj9,M1,False,7,402.19708056437304,True,False,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,51,0.001176658764506299,0.001176658764506299,False,2.1100189664334335,-0.7677052349167903,-0.8851012176955991,0.5866954858951993,0.17018562756674405,-3.462318092866658,-0.7345271817431756
2rrjzhgj9,M1,False,8,402.1970806227124,True,False,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,53,0.0027853275101839925,0.0027853275101839925,False,2.1101404355264894,-0.7677188078270172,-0.8850853600690336,0.5866930613549,0.17019270676801249,-3.462163265415151,-0.7345288288553063
2rrjzhgj9,M1,False,9,402.1970805621899,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,68,0.00026716406730336255,0.00026716406730336255,False,2.109993666613481,-0.7677115017160465,-0.8850975340344331,0.586694687441333,0.17018848567971565,-3.4622991746813088,-0.7345307830066106
2rrjzhgj9,M1,False,10,402.1970805640435,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,52,0.0005456968183217618,0.0005456968183217618,False,2.109966345964259,-0.76770969241966,-0.8851069871484251,0.5866955549749739,0.17018864476368137,-3.4622368968630743,-0.7345290702389835
2rrjzhgj9,M1,False,11,402.19708056130196,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,70,7.958078600525693e-05,7.958078600525693e-05,False,2.109995525639213,-0.7677125815453727,-0.8851134293044972,0.5866951393637984,0.17018796690613103,-3.4623032007759007,-0.7345302265657937
2rrjzhgj9,M1,False,12,402.1970806984827,True,False,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,43,0.001983835319286403,0.001983835319286403,False,2.1101256172499356,-0.7675162369126373,-0.885047048095512,0.5866917750121902,0.17017534661202455,-3.462600518634531,-0.7345300128214893
2rrjzhgj9,M1,False,13,402.197080642649,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,60,0.0007048583942450257,0.0007048583942450257,False,2.109707889756925,-0.7677200612689279,-0.8851182839657538,0.5866994261821522,0.170187487216077,-3.46208498197659,-0.7345298107484677
2rrjzhgj9,M1,False,14,402.1970805715418,True,False,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,47,0.001824673736263391,0.001824673736263391,False,2.109960629550999,-0.7677789540842535,-0.8851545720240687,0.58669433636441,0.17019013207691627,-3.462349062238618,-0.7345256670416191
2rrjzhgj9,M1,False,15,402.19708056353403,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,47,0.0007219114159048308,0.0007219114159048308,False,2.109976207369655,-0.7676940792005015,-0.8851149797351614,0.5866963623003657,0.17018638448658843,-3.462256763236853,-0.7345319127837353
2rrjzhgj9,M1,False,16,402.1970805613325,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,57,0.00010800249529284869,0.00010800249529284869,False,2.109991737111194,-0.7677044704701153,-0.8851091648611755,0.5866950041646511,0.17018825703045892,-3.46228971510371,-0.7345299138284956
2rrjzhgj9,M1,False,17,402.1970805613853,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,46,0.00014779288829547716,0.00014779288829547716,False,2.109985436216509,-0.7677111458863604,-0.8851099296233768,0.5866949735978801,0.17018847501693987,-3.46229600918272,-0.734530514927241
2rrjzhgj9,M1,False,18,402.1970805825806,True,False,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,54,0.0019326762315562396,0.0019326762315562396,False,2.1099925213300943,-0.7676617192292191,-0.8850346434639099,0.5866919576408796,0.17019170119806312,-3.4622356764480693,-0.7345263421204582
2rrjzhgj9,M1,False,19,402.19708056199363,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,47,0.00010231815343533034,0.00010231815343533034,False,2.110004709640992,-0.7676827330540863,-0.885096490397265,0.5866952629221373,0.1701878106643612,-3.462288751285301,-0.7345299376112063
3lmzwis6r,M1,False,0,359.214598916928,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,33,0.0008526512786277528,0.0008526512786277528,False,-0.15257489640062194,-0.263124454853561,1.5862115992083026,0.9153062954179992,0.22749199822778357,-2.965234672725355,-1.0031592364507849
3lmzwis6r,M1,False,1,359.21459891861,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,38,0.0004433786698089235,0.0004433786698089235,False,-0.15256501689781465,-0.2631144798492206,1.5862439971343563,0.9153049152030927,0.2274938847648077,-2.9652478992185523,-1.0031590406939643
3lmzwis6r,M1,False,2,359.2145989138191,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,33,0.0003240074894757518,0.0003240074894757518,False,-0.1525645060421911,-0.2631186864369494,1.5862188684664826,0.9153059403677678,0.22749262600977116,-2.965234000346031,-1.0031593349699535
3lmzwis6r,M1,False,3,359.2145989165566,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,47,0.00045474735112582305,0.00045474735112582305,False,-0.15256184613993226,-0.2631259222095896,1.586207453046077,0.9153062563507829,0.2274931921091806,-2.96523181343387,-1.00315885775064
3lmzwis6r,M1,False,4,359.2145989135144,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,37,5.684341889072788e-05,5.684341889072788e-05,False,-0.1525661979868793,-0.2631193029738002,1.58622036350233,0.9153060798301721,0.22749281373448288,-2.965235602052558,-1.0031586578703435
3lmzwis6r,M1,False,5,359.21459891392874,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,41,0.0007673861507649775,0.0007673861507649775,False,-0.15256377217290473,-0.2631191051341095,1.5862197977548331,0.9153063928914537,0.22749292872804347,-2.965236084868363,-1.0031590566849038
3lmzwis6r,M1,False,6,359.21459891485955,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,53,0.0006480149789515036,0.0006480149789515036,False,-0.15256853780108537,-0.2631192678206352,1.586214486776521,0.9153072009072729,0.2274911879768113,-2.965231421859409,-1.0031569200887198
3lmzwis6r,M1,False,7,359.21459891357347,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,41,0.00017053025572555055,0.00017053025572555055,False,-0.1525658673636234,-0.2631190781102408,1.5862200985546016,0.9153061522581831,0.22749273368287595,-2.9652315993882112,-1.0031586429839594
3lmzwis6r,M1,False,8,359.214598917794,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,48,0.0006764366847996617,0.0006764366847996617,False,-0.15255936368077905,-0.26311484882765135,1.5862384283290012,0.915304415389434,0.22749525968444118,-2.965230306670323,-1.0031577269369474
